Subject,Trial,Angle,Matching,Response,Time,Correct,Age,Sex
37,18,150,1,b,2782,1,19,M
37,19,50,0,n,1699,1,19,M
37,20,50,1,b,3068,1,19,M
37,21,100,0,n,3128,1,19,M
37,22,0,0,n,1918,1,19,M
37,23,0,1,b,1382,1,19,M
37,24,150,0,n,2212,1,19,M
37,25,150,0,n,3149,1,19,M
37,26,50,0,n,4162,1,19,M
37,27,50,1,b,2744,1,19,M
37,28,100,1,n,3885,0,19,M
37,29,0,1,b,1432,1,19,M
37,30,0,0,n,2136,1,19,M
37,31,150,1,n,2992,0,19,M
37,32,100,0,n,3350,1,19,M
37,33,50,1,b,2817,1,19,M
37,34,100,1,n,3580,0,19,M
37,35,150,1,b,2968,1,19,M
37,36,0,0,n,2155,1,19,M
37,37,100,1,b,3163,1,19,M
37,38,150,0,n,3146,1,19,M
37,39,0,1,b,1538,1,19,M
37,40,50,0,n,2240,1,19,M
37,41,150,1,b,2225,1,19,M
37,42,0,0,n,1627,1,19,M
37,43,100,1,b,2452,1,19,M
37,44,150,0,b,2688,0,19,M
37,45,50,0,n,1726,1,19,M
37,46,100,0,b,1820,0,19,M
37,47,0,1,b,2206,1,19,M
37,48,50,1,n,2759,0,19,M
37,49,100,0,n,2132,1,19,M
37,50,150,0,n,2410,1,19,M
37,51,0,1,b,1450,1,19,M
37,52,0,0,n,1533,1,19,M
37,53,100,1,b,2905,1,19,M
37,54,50,0,n,1745,1,19,M
37,55,150,1,n,2855,0,19,M
37,56,50,1,b,2087,1,19,M
37,57,150,0,n,1806,1,19,M
37,58,100,0,n,2815,1,19,M
37,59,150,1,b,2339,1,19,M
37,60,100,1,b,2705,1,19,M
37,61,0,1,b,1288,1,19,M
37,62,0,0,n,1657,1,19,M
37,63,50,0,n,3446,1,19,M
37,64,50,1,b,2511,1,19,M
37,65,150,0,n,2758,1,19,M
37,66,0,1,b,1387,1,19,M
37,67,150,1,b,3149,1,19,M
37,68,0,0,n,2066,1,19,M
37,69,50,0,n,3107,1,19,M
37,70,50,1,b,2078,1,19,M
37,71,100,1,b,2577,1,19,M
37,72,100,0,b,4334,0,19,M
37,73,100,1,b,2051,1,19,M
37,74,100,0,n,2334,1,19,M
37,75,150,1,b,3927,1,19,M
37,76,0,0,n,2656,1,19,M
37,77,0,1,b,2048,1,19,M
37,78,50,1,b,2617,1,19,M
37,79,50,0,n,2088,1,19,M
37,80,150,0,n,2649,1,19,M
37,81,50,0,n,3132,1,19,M
37,82,0,1,b,1288,1,19,M
37,83,150,0,n,2583,1,19,M
37,84,50,1,b,2781,1,19,M
37,85,100,1,b,1984,1,19,M
37,86,0,0,n,2163,1,19,M
37,87,150,1,b,4167,1,19,M
37,88,100,0,b,2507,0,19,M
37,89,100,0,n,2285,1,19,M
37,90,50,1,b,2289,1,19,M
37,91,0,1,b,1215,1,19,M
37,92,150,1,b,2339,1,19,M
37,93,150,0,n,3758,1,19,M
37,94,50,0,n,1873,1,19,M
37,95,100,1,b,2030,1,19,M
37,96,0,0,n,2102,1,19,M
17,1,0,0,n,1757,1,19,F
17,2,150,0,b,3883,0,19,F
17,3,150,1,b,3018,1,19,F
17,4,100,1,b,3122,1,19,F
17,5,50,1,b,4211,1,19,F
17,6,50,0,n,2005,1,19,F
17,7,100,0,n,4070,1,19,F
17,8,0,1,b,2414,1,19,F
17,9,150,0,b,7290,0,19,F
17,11,50,0,n,3079,1,19,F
17,12,0,0,n,1368,1,19,F
17,13,0,1,b,1018,1,19,F
17,14,100,0,n,3807,1,19,F
17,15,100,1,b,4663,1,19,F
17,16,50,1,b,2793,1,19,F
17,17,100,0,b,3725,0,19,F
17,18,150,1,n,3145,0,19,F
17,19,50,0,b,3000,0,19,F
17,20,50,1,b,2755,1,19,F
17,21,100,0,n,2126,1,19,F
17,22,0,0,n,1922,1,19,F
17,23,0,1,b,3230,1,19,F
17,24,150,0,n,3820,1,19,F
17,25,150,0,n,1981,1,19,F
17,26,50,0,n,1574,1,19,F
17,27,50,1,b,2866,1,19,F
17,28,100,1,b,3838,1,19,F
17,29,0,1,b,1436,1,19,F
17,30,0,0,n,1142,1,19,F
17,31,150,1,b,6863,1,19,F
17,32,100,0,n,2586,1,19,F
17,33,50,1,b,2621,1,19,F
17,34,100,1,n,4058,0,19,F
17,35,150,1,b,5018,1,19,F
17,36,0,0,n,1329,1,19,F
17,37,100,1,b,5083,1,19,F
17,38,150,0,n,1550,1,19,F
17,39,0,1,b,1341,1,19,F
17,40,50,0,n,1170,1,19,F
17,41,150,1,b,6241,1,19,F
17,42,0,0,n,1736,1,19,F
17,43,100,1,b,4651,1,19,F
17,44,150,0,n,3150,1,19,F
17,45,50,0,n,1900,1,19,F
17,46,100,0,n,3081,1,19,F
17,47,0,1,b,1449,1,19,F
17,48,50,1,b,2009,1,19,F
17,49,100,0,n,2210,1,19,F
17,50,150,0,b,1833,0,19,F
17,51,0,1,b,1745,1,19,F
17,52,0,0,n,1406,1,19,F
17,53,100,1,b,2155,1,19,F
17,54,50,0,n,805,1,19,F
17,55,150,1,n,2459,0,19,F
17,56,50,1,b,1033,1,19,F
17,57,150,0,n,1028,1,19,F
17,58,100,0,n,2308,1,19,F
17,59,150,1,b,1624,1,19,F
17,60,100,1,b,2323,1,19,F
17,61,0,1,n,854,0,19,F
17,62,0,0,n,929,1,19,F
17,63,50,0,n,1912,1,19,F
17,64,50,1,b,1171,1,19,F
17,65,150,0,n,1921,1,19,F
17,66,0,1,b,1613,1,19,F
17,67,150,1,b,2665,1,19,F
17,68,0,0,n,1258,1,19,F
17,69,50,0,n,1499,1,19,F
17,70,50,1,b,1341,1,19,F
17,71,100,1,b,1380,1,19,F
17,72,100,0,n,2025,1,19,F
17,73,100,1,b,1571,1,19,F
17,74,100,0,n,2007,1,19,F
17,75,150,1,b,3809,1,19,F
17,76,0,0,n,2051,1,19,F
17,77,0,1,b,1289,1,19,F
17,78,50,1,b,3338,1,19,F
17,79,50,0,n,880,1,19,F
17,80,150,0,b,2622,0,19,F
17,81,50,0,n,3782,1,19,F
17,82,0,1,b,875,1,19,F
17,83,150,0,n,2205,1,19,F
17,84,50,1,b,3078,1,19,F
17,85,100,1,b,2909,1,19,F
17,86,0,0,n,3410,1,19,F
17,87,150,1,n,3039,0,19,F
17,88,100,0,n,1800,1,19,F
17,89,100,0,n,3788,1,19,F
17,90,50,1,b,1268,1,19,F
17,91,0,1,b,892,1,19,F
17,92,150,1,b,4926,1,19,F
17,93,150,0,n,4513,1,19,F
17,94,50,0,n,950,1,19,F
17,95,100,1,b,2160,1,19,F
17,96,0,0,n,1288,1,19,F
2,1,0,0,n,3644,1,25,F
2,2,150,0,n,7243,1,25,F
2,3,150,1,b,1846,1,25,F
2,4,100,1,b,1835,1,25,F
2,5,50,1,b,1557,1,25,F
2,6,50,0,n,1720,1,25,F
2,7,100,0,b,6427,0,25,F
2,8,0,1,b,1174,1,25,F
2,9,150,0,n,3911,1,25,F
2,10,150,1,b,3648,1,25,F
2,11,50,0,b,1491,0,25,F
2,12,0,0,n,1290,1,25,F
2,13,0,1,b,855,1,25,F
2,14,100,0,n,3528,1,25,F
2,15,100,1,b,3039,1,25,F
2,16,50,1,b,1711,1,25,F
2,19,50,0,n,5811,1,25,F
2,20,50,1,b,1193,1,25,F
2,21,100,0,n,3356,1,25,F
2,22,0,0,n,1433,1,25,F
2,23,0,1,b,1034,1,25,F
2,24,150,0,b,1799,0,25,F
2,25,150,0,n,2462,1,25,F
2,26,50,0,n,1540,1,25,F
2,27,50,1,b,2262,1,25,F
2,28,100,1,b,2247,1,25,F
2,29,0,1,b,875,1,25,F
2,30,0,0,n,1232,1,25,F
2,31,150,1,b,2214,1,25,F
2,32,100,0,n,1982,1,25,F
2,33,50,1,b,2195,1,25,F
2,34,100,1,b,2061,1,25,F
2,35,150,1,b,2911,1,25,F
2,36,0,0,n,1846,1,25,F
2,37,100,1,b,2382,1,25,F
2,38,150,0,n,2490,1,25,F
2,39,0,1,b,1752,1,25,F
2,40,50,0,n,2547,1,25,F
2,41,150,1,b,3371,1,25,F
2,42,0,0,n,974,1,25,F
2,43,100,1,b,2432,1,25,F
2,44,150,0,n,2607,1,25,F
2,45,50,0,n,1318,1,25,F
2,46,100,0,n,1780,1,25,F
2,47,0,1,b,797,1,25,F
2,48,50,1,b,1354,1,25,F
2,49,100,0,n,1548,1,25,F
2,50,150,0,n,2029,1,25,F
2,51,0,1,b,849,1,25,F
2,52,0,0,n,1199,1,25,F
2,53,100,1,b,2350,1,25,F
2,54,50,0,n,1248,1,25,F
2,55,150,1,b,2216,1,25,F
2,56,50,1,b,1602,1,25,F
2,57,150,0,n,1711,1,25,F
2,58,100,0,n,2365,1,25,F
2,59,150,1,b,1202,1,25,F
2,60,100,1,b,2124,1,25,F
2,61,0,1,b,960,1,25,F
2,62,0,0,n,919,1,25,F
2,63,50,0,n,1212,1,25,F
2,64,50,1,b,1421,1,25,F
2,65,150,0,n,2326,1,25,F
2,66,0,1,b,1229,1,25,F
2,67,150,1,b,2415,1,25,F
2,68,0,0,n,1164,1,25,F
2,69,50,0,n,1720,1,25,F
2,70,50,1,b,1098,1,25,F
2,71,100,1,b,1695,1,25,F
2,72,100,0,n,1937,1,25,F
2,73,100,1,b,1869,1,25,F
2,74,100,0,n,3374,1,25,F
2,75,150,1,b,2371,1,25,F
2,76,0,0,n,1177,1,25,F
2,77,0,1,b,807,1,25,F
2,78,50,1,b,823,1,25,F
2,79,50,0,n,883,1,25,F
2,80,150,0,b,3303,0,25,F
2,81,50,0,n,3484,1,25,F
2,82,0,1,b,748,1,25,F
2,83,150,0,n,2266,1,25,F
2,84,50,1,b,1665,1,25,F
2,85,100,1,b,1856,1,25,F
2,86,0,0,n,1615,1,25,F
2,87,150,1,b,1811,1,25,F
2,88,100,0,n,1693,1,25,F
2,89,100,0,n,2172,1,25,F
2,90,50,1,b,1023,1,25,F
2,92,150,1,b,3224,1,25,F
2,93,150,0,n,5521,1,25,F
2,94,50,0,n,1543,1,25,F
2,95,100,1,n,1103,0,25,F
2,96,0,0,n,1810,1,25,F
1,1,0,0,n,1355,1,31,M
1,2,150,0,n,2079,1,31,M
1,3,150,1,b,1834,1,31,M
1,4,100,1,b,4780,1,31,M
1,5,50,1,b,1685,1,31,M
1,6,50,0,n,1237,1,31,M
1,7,100,0,n,2961,1,31,M
1,8,0,1,b,1275,1,31,M
1,9,150,0,n,4716,1,31,M
1,10,150,1,n,3794,0,31,M
1,11,50,0,n,2238,1,31,M
1,12,0,0,n,1524,1,31,M
1,13,0,1,b,964,1,31,M
1,14,100,0,n,3770,1,31,M
1,15,100,1,b,2750,1,31,M
1,16,50,1,b,1226,1,31,M
1,17,100,0,n,1789,1,31,M
1,18,150,1,b,1384,1,31,M
1,19,50,0,n,2548,1,31,M
1,20,50,1,b,1588,1,31,M
1,21,100,0,n,2114,1,31,M
1,22,0,0,n,2158,1,31,M
1,23,0,1,b,1096,1,31,M
1,24,150,0,n,3829,1,31,M
1,25,150,0,n,4725,1,31,M
1,26,50,0,n,3211,1,31,M
1,27,50,1,b,1541,1,31,M
1,28,100,1,b,3219,1,31,M
1,29,0,1,b,1421,1,31,M
1,30,0,0,n,1308,1,31,M
1,31,150,1,b,3781,1,31,M
1,32,100,0,n,2665,1,31,M
1,33,50,1,n,1831,0,31,M
1,34,100,1,b,4636,1,31,M
1,35,150,1,b,3149,1,31,M
1,36,0,0,n,1202,1,31,M
1,37,100,1,b,2735,1,31,M
1,38,150,0,n,3211,1,31,M
1,39,0,1,b,1406,1,31,M
1,40,50,0,n,1383,1,31,M
1,41,150,1,b,2668,1,31,M
1,42,0,0,n,2203,1,31,M
1,43,100,1,n,5983,0,31,M
1,44,150,0,b,2750,0,31,M
1,45,50,0,n,2672,1,31,M
1,46,100,0,n,1975,1,31,M
1,47,0,1,b,1081,1,31,M
1,48,50,1,n,2144,0,31,M
1,49,100,0,n,2113,1,31,M
1,50,150,0,n,1967,1,31,M
1,51,0,1,b,917,1,31,M
1,52,0,0,n,1510,1,31,M
1,53,100,1,b,3031,1,31,M
1,54,50,0,n,1181,1,31,M
1,55,150,1,n,5975,0,31,M
1,56,50,1,b,1216,1,31,M
1,57,150,0,n,1487,1,31,M
1,58,100,0,n,2208,1,31,M
1,59,150,1,b,2007,1,31,M
1,60,100,1,n,1594,0,31,M
1,61,0,1,b,854,1,31,M
1,62,0,0,n,1791,1,31,M
1,63,50,0,n,2273,1,31,M
1,64,50,1,b,1992,1,31,M
1,65,150,0,n,2413,1,31,M
1,66,0,1,b,1423,1,31,M
1,67,150,1,b,3209,1,31,M
1,68,0,0,n,1435,1,31,M
1,69,50,0,n,2213,1,31,M
1,70,50,1,b,2598,1,31,M
1,71,100,1,b,2018,1,31,M
1,72,100,0,b,6237,0,31,M
1,73,100,1,b,2944,1,31,M
1,74,100,0,n,1448,1,31,M
1,75,150,1,b,3868,1,31,M
1,76,0,0,n,4086,1,31,M
1,77,0,1,b,1364,1,31,M
1,78,50,1,n,2642,0,31,M
1,79,50,0,n,2136,1,31,M
1,80,150,0,n,2775,1,31,M
1,81,50,0,b,2794,0,31,M
1,82,0,1,b,742,1,31,M
1,83,150,0,n,2645,1,31,M
1,84,50,1,b,3445,1,31,M
1,85,100,1,n,1756,0,31,M
1,86,0,0,n,1625,1,31,M
1,87,150,1,b,4461,1,31,M
1,88,100,0,n,4260,1,31,M
1,89,100,0,n,2612,1,31,M
1,90,50,1,b,1207,1,31,M
1,91,0,1,b,831,1,31,M
1,92,150,1,b,2740,1,31,M
1,93,150,0,n,2606,1,31,M
1,94,50,0,n,1945,1,31,M
1,95,100,1,b,1398,1,31,M
1,96,0,0,n,2720,1,31,M
13,1,0,0,n,1606,1,19,M
13,2,150,0,n,2427,1,19,M
13,3,150,1,b,1109,1,19,M
13,4,100,1,b,1900,1,19,M
13,5,50,1,b,1098,1,19,M
13,6,50,0,n,1496,1,19,M
13,7,100,0,b,1553,0,19,M
13,8,0,1,b,970,1,19,M
13,9,150,0,n,3402,1,19,M
13,10,150,1,n,2196,0,19,M
13,11,50,0,n,2350,1,19,M
13,12,0,0,n,996,1,19,M
13,14,100,0,n,4115,1,19,M
13,15,100,1,b,902,1,19,M
13,16,50,1,b,1734,1,19,M
13,17,100,0,n,1132,1,19,M
13,18,150,1,b,1108,1,19,M
13,19,50,0,n,1345,1,19,M
13,20,50,1,b,1092,1,19,M
13,21,100,0,n,1397,1,19,M
13,22,0,0,n,1224,1,19,M
13,24,150,0,n,4073,1,19,M
13,25,150,0,n,2885,1,19,M
13,26,50,0,n,1212,1,19,M
13,27,50,1,b,2961,1,19,M
13,28,100,1,b,1941,1,19,M
13,30,0,0,n,705,1,19,M
13,31,150,1,n,4399,0,19,M
13,32,100,0,n,1939,1,19,M
13,33,50,1,b,1655,1,19,M
13,34,100,1,b,1648,1,19,M
13,35,150,1,b,3991,1,19,M
13,36,0,0,n,709,1,19,M
13,37,100,1,b,1906,1,19,M
13,38,150,0,n,1776,1,19,M
13,40,50,0,n,769,1,19,M
13,41,150,1,b,1545,1,19,M
13,42,0,0,n,909,1,19,M
13,43,100,1,b,1026,1,19,M
13,44,150,0,n,1645,1,19,M
13,45,50,0,n,942,1,19,M
13,46,100,0,n,981,1,19,M
13,47,0,1,b,753,1,19,M
13,49,100,0,n,1367,1,19,M
13,50,150,0,n,1444,1,19,M
13,51,0,1,b,1772,1,19,M
13,52,0,0,n,743,1,19,M
13,53,100,1,b,3296,1,19,M
13,54,50,0,n,714,1,19,M
13,55,150,1,b,2869,1,19,M
13,57,150,0,b,2146,0,19,M
13,58,100,0,n,1469,1,19,M
13,59,150,1,b,1296,1,19,M
13,60,100,1,b,1606,1,19,M
13,61,0,1,b,767,1,19,M
13,62,0,0,n,707,1,19,M
13,63,50,0,n,1074,1,19,M
13,64,50,1,b,1209,1,19,M
13,65,150,0,n,1421,1,19,M
13,66,0,1,b,733,1,19,M
13,67,150,1,b,1875,1,19,M
13,69,50,0,n,1166,1,19,M
13,70,50,1,b,808,1,19,M
13,71,100,1,b,1058,1,19,M
13,72,100,0,n,2337,1,19,M
13,73,100,1,b,1087,1,19,M
13,74,100,0,n,957,1,19,M
13,75,150,1,b,960,1,19,M
13,76,0,0,n,1168,1,19,M
13,77,0,1,b,837,1,19,M
13,78,50,1,b,1107,1,19,M
13,80,150,0,n,1451,1,19,M
13,81,50,0,b,2138,0,19,M
13,82,0,1,b,895,1,19,M
13,83,150,0,n,2249,1,19,M
13,84,50,1,b,1129,1,19,M
13,85,100,1,b,1349,1,19,M
13,86,0,0,n,872,1,19,M
13,87,150,1,b,2230,1,19,M
13,88,100,0,n,2347,1,19,M
13,89,100,0,n,1077,1,19,M
13,90,50,1,b,770,1,19,M
13,91,0,1,b,962,1,19,M
13,92,150,1,b,1242,1,19,M
13,93,150,0,n,1352,1,19,M
13,94,50,0,n,965,1,19,M
13,95,100,1,b,1129,1,19,M
13,96,0,0,n,1541,1,19,M
43,1,0,0,b,2069,0,27,F
43,2,150,0,b,4122,0,27,F
43,3,150,1,n,2749,0,27,F
43,4,100,1,n,5067,0,27,F
43,5,50,1,b,4021,1,27,F
43,6,50,0,n,3326,1,27,F
43,7,100,0,b,3774,0,27,F
43,8,0,1,b,1582,1,27,F
43,10,150,1,b,4107,1,27,F
43,11,50,0,n,2371,1,27,F
43,12,0,0,n,2150,1,27,F
43,13,0,1,b,2971,1,27,F
43,14,100,0,b,3444,0,27,F
43,15,100,1,b,3055,1,27,F
43,16,50,1,b,5310,1,27,F
43,17,100,0,n,2460,1,27,F
43,18,150,1,b,2976,1,27,F
43,19,50,0,n,2570,1,27,F
43,20,50,1,b,1727,1,27,F
43,21,100,0,b,2847,0,27,F
43,22,0,0,b,1042,0,27,F
43,23,0,1,b,3125,1,27,F
43,24,150,0,n,4046,1,27,F
43,25,150,0,n,5974,1,27,F
43,26,50,0,n,3800,1,27,F
43,27,50,1,b,2994,1,27,F
43,28,100,1,b,6240,1,27,F
43,29,0,1,b,1078,1,27,F
43,30,0,0,n,1381,1,27,F
43,31,150,1,n,3865,0,27,F
43,33,50,1,b,3994,1,27,F
43,34,100,1,n,4645,0,27,F
43,35,150,1,n,4054,0,27,F
43,36,0,0,n,1307,1,27,F
43,37,100,1,b,3510,1,27,F
43,38,150,0,n,3696,1,27,F
43,39,0,1,b,1378,1,27,F
43,40,50,0,n,2064,1,27,F
43,41,150,1,b,3109,1,27,F
43,42,0,0,n,1355,1,27,F
43,43,100,1,b,5535,1,27,F
43,44,150,0,n,3430,1,27,F
43,45,50,0,n,1624,1,27,F
43,46,100,0,n,1723,1,27,F
43,47,0,1,b,1159,1,27,F
43,48,50,1,b,2180,1,27,F
43,49,100,0,b,3876,0,27,F
43,50,150,0,n,1811,1,27,F
43,51,0,1,b,1239,1,27,F
43,52,0,0,n,1504,1,27,F
43,53,100,1,b,3593,1,27,F
43,54,50,0,n,952,1,27,F
43,55,150,1,n,3840,0,27,F
43,56,50,1,b,1743,1,27,F
43,57,150,0,n,948,1,27,F
43,58,100,0,n,4129,1,27,F
43,59,150,1,b,3669,1,27,F
43,60,100,1,n,5877,0,27,F
43,61,0,1,b,972,1,27,F
43,62,0,0,b,4027,0,27,F
43,63,50,0,b,4920,0,27,F
43,64,50,1,n,4130,0,27,F
43,65,150,0,n,6886,1,27,F
43,66,0,1,b,2040,1,27,F
43,67,150,1,b,4565,1,27,F
43,68,0,0,b,2440,0,27,F
43,69,50,0,n,1525,1,27,F
43,70,50,1,b,2128,1,27,F
43,71,100,1,b,4916,1,27,F
43,72,100,0,n,3374,1,27,F
43,73,100,1,b,2504,1,27,F
43,74,100,0,n,2934,1,27,F
43,75,150,1,n,7139,0,27,F
43,76,0,0,b,2863,0,27,F
43,77,0,1,b,4746,1,27,F
43,78,50,1,b,3278,1,27,F
43,79,50,0,n,2389,1,27,F
43,80,150,0,n,6004,1,27,F
43,81,50,0,n,3578,1,27,F
43,82,0,1,b,1657,1,27,F
43,83,150,0,n,3288,1,27,F
43,84,50,1,b,3424,1,27,F
43,85,100,1,b,3155,1,27,F
43,86,0,0,n,2370,1,27,F
43,87,150,1,n,5336,0,27,F
43,88,100,0,n,2358,1,27,F
43,89,100,0,n,4430,1,27,F
43,90,50,1,n,4692,0,27,F
43,91,0,1,b,2453,1,27,F
43,92,150,1,b,5950,1,27,F
43,93,150,0,b,5898,0,27,F
43,94,50,0,n,4369,1,27,F
43,95,100,1,b,2745,1,27,F
43,96,0,0,b,3285,0,27,F
5,1,0,0,n,1247,1,18,M
5,2,150,0,n,1902,1,18,M
5,3,150,1,b,1461,1,18,M
5,4,100,1,b,5196,1,18,M
5,5,50,1,b,1583,1,18,M
5,6,50,0,n,2641,1,18,M
5,7,100,0,b,3124,0,18,M
5,8,0,1,b,2649,1,18,M
5,9,150,0,n,3440,1,18,M
5,10,150,1,b,4657,1,18,M
5,11,50,0,n,6251,1,18,M
5,12,0,0,n,5385,1,18,M
5,13,0,1,b,1493,1,18,M
5,14,100,0,n,3361,1,18,M
5,15,100,1,b,6160,1,18,M
5,16,50,1,b,1658,1,18,M
5,17,100,0,n,3514,1,18,M
5,18,150,1,b,2205,1,18,M
5,19,50,0,n,6278,1,18,M
5,20,50,1,b,1573,1,18,M
5,21,100,0,n,2195,1,18,M
5,22,0,0,n,1782,1,18,M
5,23,0,1,b,1465,1,18,M
5,24,150,0,n,5533,1,18,M
5,25,150,0,n,2412,1,18,M
5,26,50,0,n,5006,1,18,M
5,27,50,1,b,2132,1,18,M
5,28,100,1,b,1808,1,18,M
5,29,0,1,b,2096,1,18,M
5,30,0,0,n,2876,1,18,M
5,31,150,1,b,5656,1,18,M
5,33,50,1,b,1981,1,18,M
5,34,100,1,b,2002,1,18,M
5,35,150,1,b,2607,1,18,M
5,36,0,0,n,3609,1,18,M
5,37,100,1,b,2542,1,18,M
5,38,150,0,n,2383,1,18,M
5,39,0,1,b,1289,1,18,M
5,40,50,0,b,2555,0,18,M
5,41,150,1,b,1932,1,18,M
5,42,0,0,n,4086,1,18,M
5,43,100,1,b,2093,1,18,M
5,44,150,0,n,3534,1,18,M
5,45,50,0,n,2197,1,18,M
5,46,100,0,b,2531,0,18,M
5,47,0,1,b,1189,1,18,M
5,48,50,1,b,1314,1,18,M
5,49,100,0,n,1918,1,18,M
5,50,150,0,n,2733,1,18,M
5,51,0,1,b,1102,1,18,M
5,52,0,0,n,1312,1,18,M
5,53,100,1,b,2100,1,18,M
5,54,50,0,n,1400,1,18,M
5,55,150,1,b,1740,1,18,M
5,56,50,1,b,1303,1,18,M
5,57,150,0,n,1506,1,18,M
5,58,100,0,n,2197,1,18,M
5,59,150,1,b,1351,1,18,M
5,60,100,1,b,1384,1,18,M
5,61,0,1,b,1258,1,18,M
5,62,0,0,n,1793,1,18,M
5,63,50,0,n,2429,1,18,M
5,64,50,1,b,1408,1,18,M
5,65,150,0,n,3266,1,18,M
5,66,0,1,b,1375,1,18,M
5,67,150,1,b,1939,1,18,M
5,68,0,0,b,2988,0,18,M
5,69,50,0,n,3498,1,18,M
5,70,50,1,b,1231,1,18,M
5,71,100,1,b,1194,1,18,M
5,72,100,0,n,4025,1,18,M
5,73,100,1,b,2368,1,18,M
5,74,100,0,n,1784,1,18,M
5,75,150,1,b,2453,1,18,M
5,76,0,0,n,3399,1,18,M
5,77,0,1,b,1142,1,18,M
5,78,50,1,b,1325,1,18,M
5,79,50,0,n,3171,1,18,M
5,80,150,0,b,2092,0,18,M
5,81,50,0,n,4009,1,18,M
5,82,0,1,b,1246,1,18,M
5,83,150,0,n,2870,1,18,M
5,84,50,1,b,1838,1,18,M
5,85,100,1,b,1506,1,18,M
5,86,0,0,n,3106,1,18,M
5,87,150,1,b,2090,1,18,M
5,88,100,0,n,1977,1,18,M
5,89,100,0,n,2910,1,18,M
5,90,50,1,b,1069,1,18,M
5,91,0,1,b,775,1,18,M
5,92,150,1,b,1366,1,18,M
5,93,150,0,n,1891,1,18,M
5,94,50,0,b,2445,0,18,M
5,95,100,1,b,1530,1,18,M
5,96,0,0,n,3407,1,18,M
9,1,0,0,n,2788,1,19,F
9,2,150,0,n,4118,1,19,F
9,3,150,1,b,3809,1,19,F
9,4,100,1,b,4317,1,19,F
9,5,50,1,b,2362,1,19,F
9,6,50,0,n,2102,1,19,F
9,7,100,0,n,4183,1,19,F
9,8,0,1,b,2021,1,19,F
9,9,150,0,n,4457,1,19,F
9,11,50,0,n,5709,1,19,F
9,12,0,0,n,2910,1,19,F
9,13,0,1,b,955,1,19,F
9,14,100,0,n,2456,1,19,F
9,15,100,1,b,2898,1,19,F
9,16,50,1,b,4298,1,19,F
9,17,100,0,n,4397,1,19,F
9,18,150,1,b,3412,1,19,F
9,19,50,0,n,1699,1,19,F
9,20,50,1,b,2365,1,19,F
9,21,100,0,n,1740,1,19,F
9,22,0,0,n,2523,1,19,F
9,23,0,1,b,2500,1,19,F
9,24,150,0,n,4160,1,19,F
9,25,150,0,n,3144,1,19,F
9,26,50,0,n,2396,1,19,F
9,27,50,1,b,2449,1,19,F
9,28,100,1,b,3528,1,19,F
9,29,0,1,b,2020,1,19,F
9,30,0,0,n,2572,1,19,F
9,31,150,1,b,4316,1,19,F
9,32,100,0,n,3776,1,19,F
9,33,50,1,b,3268,1,19,F
9,34,100,1,b,3724,1,19,F
9,35,150,1,b,5406,1,19,F
9,36,0,0,n,2862,1,19,F
9,37,100,1,b,2849,1,19,F
9,38,150,0,n,5159,1,19,F
9,39,0,1,b,1611,1,19,F
9,40,50,0,n,1399,1,19,F
9,41,150,1,b,2821,1,19,F
9,42,0,0,n,1485,1,19,F
9,43,100,1,b,3905,1,19,F
9,44,150,0,n,2572,1,19,F
9,45,50,0,n,1853,1,19,F
9,46,100,0,n,2957,1,19,F
9,47,0,1,b,1613,1,19,F
9,48,50,1,b,1842,1,19,F
9,49,100,0,b,3435,0,19,F
9,50,150,0,n,3191,1,19,F
9,51,0,1,b,1822,1,19,F
9,52,0,0,n,1411,1,19,F
9,53,100,1,b,2475,1,19,F
9,54,50,0,n,3173,1,19,F
9,55,150,1,b,3954,1,19,F
9,56,50,1,b,2170,1,19,F
9,57,150,0,n,1644,1,19,F
9,58,100,0,n,2598,1,19,F
9,59,150,1,b,2845,1,19,F
9,60,100,1,b,2225,1,19,F
9,61,0,1,b,1468,1,19,F
9,62,0,0,n,2020,1,19,F
9,63,50,0,n,1743,1,19,F
9,64,50,1,b,2367,1,19,F
9,65,150,0,n,3537,1,19,F
9,66,0,1,b,1562,1,19,F
9,67,150,1,b,2182,1,19,F
9,68,0,0,n,2159,1,19,F
9,69,50,0,n,3183,1,19,F
9,70,50,1,b,2016,1,19,F
9,71,100,1,b,2131,1,19,F
9,72,100,0,n,2179,1,19,F
9,73,100,1,b,2335,1,19,F
9,74,100,0,n,1997,1,19,F
9,75,150,1,n,2925,0,19,F
9,76,0,0,n,3172,1,19,F
9,77,0,1,b,2833,1,19,F
9,78,50,1,n,1987,0,19,F
9,79,50,0,n,1714,1,19,F
9,80,150,0,n,2986,1,19,F
9,81,50,0,n,3590,1,19,F
9,82,0,1,b,1041,1,19,F
9,83,150,0,n,2204,1,19,F
9,84,50,1,b,2759,1,19,F
9,85,100,1,b,2641,1,19,F
9,86,0,0,n,1463,1,19,F
9,87,150,1,b,6107,1,19,F
9,88,100,0,n,3265,1,19,F
9,89,100,0,n,3083,1,19,F
9,90,50,1,b,2376,1,19,F
9,91,0,1,b,1323,1,19,F
9,92,150,1,b,2434,1,19,F
9,93,150,0,b,3341,0,19,F
9,94,50,0,n,1204,1,19,F
9,95,100,1,b,2084,1,19,F
9,96,0,0,n,2157,1,19,F
52,2,150,0,n,6635,1,26,M
52,3,150,1,b,3767,1,26,M
